date,point,Category,station_names
20000627,POINT (-86.68333 34.43333),1.0,Stanley Farm
20000627,POINT (-88.19743 32.608),1.0,Livingston-UWA
20000627,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20000627,POINT (-86.79897 34.19492),1.0,Cullman-NAHRC
20000627,POINT (-86.16557 34.4448),2.0,Hodges
20000704,POINT (-87.45618 34.17973),1.0,Sudduth Farms
20000704,POINT (-86.55 34.78333),1.0,AAMU-JTG
20000704,POINT (-86.60236 34.89375),1.0,Bragg Farm
20000704,POINT (-86.79897 34.19492),1.0,Cullman-NAHRC
20000704,POINT (-86.16557 34.4448),1.0,Hodges
20000704,POINT (-88.19743 32.608),1.0,Livingston-UWA
20000704,POINT (-86.68333 34.43333),1.0,Stanley Farm
20000704,POINT (-86.53333 34.9),1.0,Wtars
20000704,POINT (-85.03693 31.01912),4.0,River Road Farms
20000704,POINT (-86.05253 32.28393),3.0,Broad Acres
20000704,POINT (-87.69797 30.5238),3.0,Koptis Farms
20000704,POINT (-85.91028 32.41222),3.0,Morris Farms
20000704,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000704,POINT (-85.51818 33.33168),3.0,Wedowee
20000704,POINT (-87.98685 34.81982),0.0,Isbell Farms
20000704,POINT (-85.74802 32.43455),4.0,Tuskegee
20000704,POINT (-86.89137 32.40392),2.0,Selma
20000704,POINT (-88.31003 33.10768),0.0,Dee River Ranch
20000711,POINT (-86.53333 34.9),2.0,Wtars
20000711,POINT (-86.05253 32.28393),3.0,Broad Acres
20000711,POINT (-86.16557 34.4448),2.0,Hodges
20000711,POINT (-88.19743 32.608),2.0,Livingston-UWA
20000711,POINT (-86.68333 34.43333),2.0,Stanley Farm
20000711,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000711,POINT (-86.55 34.78333),2.0,AAMU-JTG
20000711,POINT (-85.91028 32.41222),3.0,Morris Farms
20000711,POINT (-86.89137 32.40392),3.0,Selma
20000711,POINT (-85.51818 33.33168),3.0,Wedowee
20000711,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000711,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000711,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000711,POINT (-88.31003 33.10768),1.0,Dee River Ranch
20000711,POINT (-85.03693 31.01912),4.0,River Road Farms
20000711,POINT (-85.74802 32.43455),4.0,Tuskegee
20000711,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20000711,POINT (-86.60236 34.89375),2.0,Bragg Farm
20000718,POINT (-86.53333 34.9),2.0,Wtars
20000718,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000718,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20000718,POINT (-86.16557 34.4448),3.0,Hodges
20000718,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000718,POINT (-86.05253 32.28393),4.0,Broad Acres
20000718,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000718,POINT (-85.91028 32.41222),4.0,Morris Farms
20000718,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000718,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000718,POINT (-85.03693 31.01912),4.0,River Road Farms
20000718,POINT (-86.89137 32.40392),4.0,Selma
20000718,POINT (-85.74802 32.43455),4.0,Tuskegee
20000718,POINT (-85.51818 33.33168),4.0,Wedowee
20000718,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000718,POINT (-88.19743 32.608),2.0,Livingston-UWA
20000718,POINT (-86.60236 34.89375),2.0,Bragg Farm
20000718,POINT (-88.31003 33.10768),2.0,Dee River Ranch
20000725,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000725,POINT (-85.74802 32.43455),4.0,Tuskegee
20000725,POINT (-86.89137 32.40392),4.0,Selma
20000725,POINT (-85.91028 32.41222),4.0,Morris Farms
20000725,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000725,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000725,POINT (-86.05253 32.28393),4.0,Broad Acres
20000725,POINT (-86.53333 34.9),3.0,Wtars
20000725,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000725,POINT (-85.03693 31.01912),3.0,River Road Farms
20000725,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000725,POINT (-86.16557 34.4448),3.0,Hodges
20000725,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000725,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20000725,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000725,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000725,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000725,POINT (-85.51818 33.33168),4.0,Wedowee
20000801,POINT (-86.89137 32.40392),4.0,Selma
20000801,POINT (-85.74802 32.43455),4.0,Tuskegee
20000801,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000801,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000801,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000801,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20000801,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000801,POINT (-86.16557 34.4448),3.0,Hodges
20000801,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000801,POINT (-85.03693 31.01912),3.0,River Road Farms
20000801,POINT (-86.53333 34.9),3.0,Wtars
20000801,POINT (-86.05253 32.28393),4.0,Broad Acres
20000801,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000801,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000801,POINT (-85.91028 32.41222),4.0,Morris Farms
20000801,POINT (-85.51818 33.33168),4.0,Wedowee
20000801,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000801,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000808,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000808,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20000808,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000808,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000808,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000808,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000808,POINT (-86.16557 34.4448),3.0,Hodges
20000808,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000808,POINT (-85.03693 31.01912),3.0,River Road Farms
20000808,POINT (-86.53333 34.9),3.0,Wtars
20000808,POINT (-86.05253 32.28393),4.0,Broad Acres
20000808,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000808,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000808,POINT (-85.91028 32.41222),4.0,Morris Farms
20000808,POINT (-86.89137 32.40392),4.0,Selma
20000808,POINT (-85.74802 32.43455),4.0,Tuskegee
20000808,POINT (-85.51818 33.33168),4.0,Wedowee
20000808,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000815,POINT (-86.89137 32.40392),4.0,Selma
20000815,POINT (-86.53333 34.9),3.0,Wtars
20000815,POINT (-85.74802 32.43455),4.0,Tuskegee
20000815,POINT (-85.91028 32.41222),4.0,Morris Farms
20000815,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000815,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000815,POINT (-86.05253 32.28393),4.0,Broad Acres
20000815,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20000815,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000815,POINT (-85.03693 31.01912),3.0,River Road Farms
20000815,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000815,POINT (-86.16557 34.4448),3.0,Hodges
20000815,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000815,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20000815,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000815,POINT (-85.51818 33.33168),4.0,Wedowee
20000815,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000815,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000822,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000822,POINT (-86.16557 34.4448),4.0,Hodges
20000822,POINT (-87.98685 34.81982),1.0,Isbell Farms
20000822,POINT (-85.51818 33.33168),4.0,Wedowee
20000822,POINT (-85.74802 32.43455),4.0,Tuskegee
20000822,POINT (-86.68333 34.43333),4.0,Stanley Farm
20000822,POINT (-86.89137 32.40392),4.0,Selma
20000822,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000822,POINT (-85.91028 32.41222),4.0,Morris Farms
20000822,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000822,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000822,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000822,POINT (-86.05253 32.28393),4.0,Broad Acres
20000822,POINT (-86.53333 34.9),3.0,Wtars
20000822,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20000822,POINT (-85.03693 31.01912),3.0,River Road Farms
20000822,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000822,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000829,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000829,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000829,POINT (-85.03693 31.01912),3.0,River Road Farms
20000829,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20000829,POINT (-86.53333 34.9),3.0,Wtars
20000829,POINT (-86.05253 32.28393),4.0,Broad Acres
20000829,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000829,POINT (-86.16557 34.4448),4.0,Hodges
20000829,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000829,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000829,POINT (-85.91028 32.41222),4.0,Morris Farms
20000829,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000829,POINT (-86.89137 32.40392),4.0,Selma
20000829,POINT (-86.68333 34.43333),4.0,Stanley Farm
20000829,POINT (-85.74802 32.43455),4.0,Tuskegee
20000829,POINT (-85.51818 33.33168),4.0,Wedowee
20000829,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000829,POINT (-87.98685 34.81982),2.0,Isbell Farms
20000905,POINT (-86.89137 32.40392),4.0,Selma
20000905,POINT (-86.53333 34.9),3.0,Wtars
20000905,POINT (-86.68333 34.43333),4.0,Stanley Farm
20000905,POINT (-87.98685 34.81982),2.0,Isbell Farms
20000905,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000905,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000905,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000905,POINT (-85.03693 31.01912),3.0,River Road Farms
20000905,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20000905,POINT (-85.51818 33.33168),4.0,Wedowee
20000905,POINT (-86.05253 32.28393),4.0,Broad Acres
20000905,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000905,POINT (-86.16557 34.4448),4.0,Hodges
20000905,POINT (-87.69797 30.5238),4.0,Koptis Farms
20000905,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000905,POINT (-85.91028 32.41222),4.0,Morris Farms
20000905,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000905,POINT (-85.74802 32.43455),4.0,Tuskegee
20000912,POINT (-85.74802 32.43455),4.0,Tuskegee
20000912,POINT (-85.51818 33.33168),4.0,Wedowee
20000912,POINT (-87.98685 34.81982),3.0,Isbell Farms
20000912,POINT (-86.68333 34.43333),4.0,Stanley Farm
20000912,POINT (-86.89137 32.40392),4.0,Selma
20000912,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000912,POINT (-85.91028 32.41222),4.0,Morris Farms
20000912,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20000912,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000912,POINT (-86.16557 34.4448),4.0,Hodges
20000912,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000912,POINT (-86.05253 32.28393),4.0,Broad Acres
20000912,POINT (-86.55 34.78333),4.0,AAMU-JTG
20000912,POINT (-86.53333 34.9),3.0,Wtars
20000912,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20000912,POINT (-85.03693 31.01912),3.0,River Road Farms
20000912,POINT (-87.69797 30.5238),3.0,Koptis Farms
20000912,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000919,POINT (-87.69797 30.5238),2.0,Koptis Farms
20000919,POINT (-86.68333 34.43333),4.0,Stanley Farm
20000919,POINT (-86.89137 32.40392),4.0,Selma
20000919,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20000919,POINT (-85.91028 32.41222),4.0,Morris Farms
20000919,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000919,POINT (-86.16557 34.4448),4.0,Hodges
20000919,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000919,POINT (-86.05253 32.28393),4.0,Broad Acres
20000919,POINT (-87.98685 34.81982),3.0,Isbell Farms
20000919,POINT (-86.60236 34.89375),3.0,Bragg Farm
20000919,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000919,POINT (-85.03693 31.01912),2.0,River Road Farms
20000919,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20000919,POINT (-86.53333 34.9),3.0,Wtars
20000919,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20000919,POINT (-85.51818 33.33168),4.0,Wedowee
20000919,POINT (-85.74802 32.43455),4.0,Tuskegee
20000926,POINT (-86.89137 32.40392),4.0,Selma
20000926,POINT (-87.69797 30.5238),2.0,Koptis Farms
20000926,POINT (-86.53333 34.9),2.0,Wtars
20000926,POINT (-86.55 34.78333),3.0,AAMU-JTG
20000926,POINT (-86.05253 32.28393),3.0,Broad Acres
20000926,POINT (-86.16557 34.4448),3.0,Hodges
20000926,POINT (-87.98685 34.81982),3.0,Isbell Farms
20000926,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20000926,POINT (-85.91028 32.41222),3.0,Morris Farms
20000926,POINT (-86.68333 34.43333),3.0,Stanley Farm
20000926,POINT (-85.74802 32.43455),3.0,Tuskegee
20000926,POINT (-85.51818 33.33168),3.0,Wedowee
20000926,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20000926,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20000926,POINT (-88.19743 32.608),4.0,Livingston-UWA
20000926,POINT (-86.60236 34.89375),2.0,Bragg Farm
20000926,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20000926,POINT (-85.03693 31.01912),1.0,River Road Farms
20001003,POINT (-86.89137 32.40392),4.0,Selma
20001003,POINT (-86.60236 34.89375),2.0,Bragg Farm
20001003,POINT (-87.69797 30.5238),2.0,Koptis Farms
20001003,POINT (-86.53333 34.9),2.0,Wtars
20001003,POINT (-86.55 34.78333),3.0,AAMU-JTG
20001003,POINT (-86.05253 32.28393),3.0,Broad Acres
20001003,POINT (-86.16557 34.4448),3.0,Hodges
20001003,POINT (-87.98685 34.81982),3.0,Isbell Farms
20001003,POINT (-85.91028 32.41222),3.0,Morris Farms
20001003,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20001003,POINT (-86.68333 34.43333),3.0,Stanley Farm
20001003,POINT (-85.74802 32.43455),3.0,Tuskegee
20001003,POINT (-85.51818 33.33168),3.0,Wedowee
20001003,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20001003,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20001003,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001003,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20001003,POINT (-85.03693 31.01912),1.0,River Road Farms
20001010,POINT (-85.91028 32.41222),3.0,Morris Farms
20001010,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20001010,POINT (-86.60236 34.89375),2.0,Bragg Farm
20001010,POINT (-87.69797 30.5238),2.0,Koptis Farms
20001010,POINT (-86.53333 34.9),2.0,Wtars
20001010,POINT (-86.55 34.78333),3.0,AAMU-JTG
20001010,POINT (-86.05253 32.28393),3.0,Broad Acres
20001010,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20001010,POINT (-86.16557 34.4448),3.0,Hodges
20001010,POINT (-87.98685 34.81982),3.0,Isbell Farms
20001010,POINT (-88.19743 32.608),3.0,Livingston-UWA
20001010,POINT (-86.68333 34.43333),3.0,Stanley Farm
20001010,POINT (-85.74802 32.43455),3.0,Tuskegee
20001010,POINT (-85.51818 33.33168),3.0,Wedowee
20001010,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20001010,POINT (-86.89137 32.40392),4.0,Selma
20001010,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20001010,POINT (-85.03693 31.01912),1.0,River Road Farms
20001017,POINT (-85.03693 31.01912),1.0,River Road Farms
20001017,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20001017,POINT (-85.91028 32.41222),4.0,Morris Farms
20001017,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001017,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20001017,POINT (-86.05253 32.28393),4.0,Broad Acres
20001017,POINT (-86.53333 34.9),3.0,Wtars
20001017,POINT (-85.51818 33.33168),3.0,Wedowee
20001017,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20001017,POINT (-86.68333 34.43333),3.0,Stanley Farm
20001017,POINT (-87.69797 30.5238),3.0,Koptis Farms
20001017,POINT (-87.98685 34.81982),3.0,Isbell Farms
20001017,POINT (-86.16557 34.4448),3.0,Hodges
20001017,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20001017,POINT (-86.60236 34.89375),3.0,Bragg Farm
20001017,POINT (-86.55 34.78333),3.0,AAMU-JTG
20001017,POINT (-85.74802 32.43455),3.0,Tuskegee
20001017,POINT (-86.89137 32.40392),4.0,Selma
20001024,POINT (-86.89137 32.40392),4.0,Selma
20001024,POINT (-85.03693 31.01912),1.0,River Road Farms
20001024,POINT (-86.05253 32.28393),3.0,Broad Acres
20001024,POINT (-86.79897 34.19492),3.0,Cullman-NAHRC
20001024,POINT (-86.16557 34.4448),3.0,Hodges
20001024,POINT (-87.69797 30.5238),3.0,Koptis Farms
20001024,POINT (-85.91028 32.41222),3.0,Morris Farms
20001024,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20001024,POINT (-86.68333 34.43333),3.0,Stanley Farm
20001024,POINT (-85.74802 32.43455),3.0,Tuskegee
20001024,POINT (-85.51818 33.33168),3.0,Wedowee
20001024,POINT (-86.53333 34.9),3.0,Wtars
20001024,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20001024,POINT (-87.98685 34.81982),4.0,Isbell Farms
20001024,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001024,POINT (-86.60236 34.89375),3.0,Bragg Farm
20001024,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20001024,POINT (-86.55 34.78333),3.0,AAMU-JTG
20001031,POINT (-86.05253 32.28393),3.0,Broad Acres
20001031,POINT (-86.53333 34.9),4.0,Wtars
20001031,POINT (-87.45618 34.17973),4.0,Sudduth Farms
20001031,POINT (-86.68333 34.43333),4.0,Stanley Farm
20001031,POINT (-86.89137 32.40392),4.0,Selma
20001031,POINT (-87.55277 31.10923),4.0,Perdido Riv Farms
20001031,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001031,POINT (-87.98685 34.81982),4.0,Isbell Farms
20001031,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20001031,POINT (-86.79897 34.19492),4.0,Cullman-NAHRC
20001031,POINT (-87.69797 30.5238),4.0,Koptis Farms
20001031,POINT (-86.55 34.78333),4.0,AAMU-JTG
20001031,POINT (-85.51818 33.33168),3.0,Wedowee
20001031,POINT (-85.74802 32.43455),3.0,Tuskegee
20001031,POINT (-85.03693 31.01912),3.0,River Road Farms
20001031,POINT (-85.91028 32.41222),3.0,Morris Farms
20001031,POINT (-86.16557 34.4448),3.0,Hodges
20001031,POINT (-86.60236 34.89375),4.0,Bragg Farm
20001107,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20001107,POINT (-86.60236 34.89375),3.0,Bragg Farm
20001107,POINT (-86.05253 32.28393),3.0,Broad Acres
20001107,POINT (-86.16557 34.4448),3.0,Hodges
20001107,POINT (-87.98685 34.81982),3.0,Isbell Farms
20001107,POINT (-87.69797 30.5238),3.0,Koptis Farms
20001107,POINT (-85.91028 32.41222),3.0,Morris Farms
20001107,POINT (-85.03693 31.01912),3.0,River Road Farms
20001107,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20001107,POINT (-87.45618 34.17973),3.0,Sudduth Farms
20001107,POINT (-85.74802 32.43455),3.0,Tuskegee
20001107,POINT (-85.51818 33.33168),3.0,Wedowee
20001107,POINT (-86.53333 34.9),3.0,Wtars
20001107,POINT (-88.31003 33.10768),4.0,Dee River Ranch
20001107,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001107,POINT (-86.55 34.78333),3.0,AAMU-JTG
20001107,POINT (-86.89137 32.40392),3.0,Selma
20001107,POINT (-86.68333 34.43333),2.0,Stanley Farm
20001114,POINT (-86.16557 34.4448),2.0,Hodges
20001114,POINT (-86.60236 34.89375),2.0,Bragg Farm
20001114,POINT (-86.55 34.78333),2.0,AAMU-JTG
20001114,POINT (-88.19743 32.608),4.0,Livingston-UWA
20001114,POINT (-85.51818 33.33168),3.0,Wedowee
20001114,POINT (-85.74802 32.43455),3.0,Tuskegee
20001114,POINT (-86.89137 32.40392),3.0,Selma
20001114,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20001114,POINT (-85.91028 32.41222),3.0,Morris Farms
20001114,POINT (-87.69797 30.5238),3.0,Koptis Farms
20001114,POINT (-85.03693 31.01912),3.0,River Road Farms
20001114,POINT (-86.05253 32.28393),3.0,Broad Acres
20001114,POINT (-86.53333 34.9),2.0,Wtars
20001114,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20001114,POINT (-86.68333 34.43333),2.0,Stanley Farm
20001114,POINT (-87.98685 34.81982),2.0,Isbell Farms
20001114,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20001114,POINT (-88.31003 33.10768),3.0,Dee River Ranch
20001121,POINT (-86.68333 34.43333),2.0,Stanley Farm
20001121,POINT (-86.55 34.78333),2.0,AAMU-JTG
20001121,POINT (-86.60236 34.89375),2.0,Bragg Farm
20001121,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20001121,POINT (-88.31003 33.10768),2.0,Dee River Ranch
20001121,POINT (-86.16557 34.4448),2.0,Hodges
20001121,POINT (-87.98685 34.81982),2.0,Isbell Farms
20001121,POINT (-85.03693 31.01912),2.0,River Road Farms
20001121,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20001121,POINT (-88.19743 32.608),3.0,Livingston-UWA
20001121,POINT (-86.53333 34.9),2.0,Wtars
20001121,POINT (-86.05253 32.28393),3.0,Broad Acres
20001121,POINT (-87.69797 30.5238),3.0,Koptis Farms
20001121,POINT (-85.91028 32.41222),3.0,Morris Farms
20001121,POINT (-87.55277 31.10923),3.0,Perdido Riv Farms
20001121,POINT (-86.89137 32.40392),3.0,Selma
20001121,POINT (-85.74802 32.43455),3.0,Tuskegee
20001121,POINT (-85.51818 33.33168),2.0,Wedowee
20001128,POINT (-85.03693 31.01912),2.0,River Road Farms
20001128,POINT (-86.53333 34.9),2.0,Wtars
20001128,POINT (-85.51818 33.33168),2.0,Wedowee
20001128,POINT (-85.74802 32.43455),2.0,Tuskegee
20001128,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20001128,POINT (-86.68333 34.43333),2.0,Stanley Farm
20001128,POINT (-86.89137 32.40392),2.0,Selma
20001128,POINT (-85.91028 32.41222),2.0,Morris Farms
20001128,POINT (-87.55277 31.10923),2.0,Perdido Riv Farms
20001128,POINT (-86.55 34.78333),2.0,AAMU-JTG
20001128,POINT (-87.69797 30.5238),2.0,Koptis Farms
20001128,POINT (-87.98685 34.81982),2.0,Isbell Farms
20001128,POINT (-86.16557 34.4448),2.0,Hodges
20001128,POINT (-88.31003 33.10768),2.0,Dee River Ranch
20001128,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20001128,POINT (-86.05253 32.28393),2.0,Broad Acres
20001128,POINT (-86.60236 34.89375),2.0,Bragg Farm
20001128,POINT (-88.19743 32.608),2.0,Livingston-UWA
20001205,POINT (-86.79897 34.19492),2.0,Cullman-NAHRC
20001205,POINT (-88.31003 33.10768),2.0,Dee River Ranch
20001205,POINT (-87.98685 34.81982),2.0,Isbell Farms
20001205,POINT (-87.69797 30.5238),2.0,Koptis Farms
20001205,POINT (-88.19743 32.608),2.0,Livingston-UWA
20001205,POINT (-85.91028 32.41222),2.0,Morris Farms
20001205,POINT (-87.55277 31.10923),2.0,Perdido Riv Farms
20001205,POINT (-87.45618 34.17973),2.0,Sudduth Farms
20001205,POINT (-86.89137 32.40392),2.0,Selma
20001205,POINT (-86.68333 34.43333),2.0,Stanley Farm
20001205,POINT (-86.05253 32.28393),2.0,Broad Acres
20001205,POINT (-85.74802 32.43455),2.0,Tuskegee
20001205,POINT (-85.51818 33.33168),2.0,Wedowee
20001205,POINT (-86.53333 34.9),2.0,Wtars
20001205,POINT (-85.03693 31.01912),2.0,River Road Farms
20001205,POINT (-86.60236 34.89375),2.0,Bragg Farm
